"Turbine_ID","X.coordinate","Y.coordinate","Site.Name","No..of.Turbines","Turbine.Capacity..MW.","Capacity","Status.Summary","Ref_ID","Record.Last.Updated..dd.mm.yyyy.","County","Region","Country","Planning.Application.Submitted","Under.Construction","Operational","Size","year","yearCategory","Planning_Status_Summary","NearestTurbineBuilt","NearestTurbinePlanned","NearestTurbineRejected","lon","lat","Airports","AONB","ARoads","BRoads","HCoast","HVpowerline","MilitarySites","MinRoads","Motorways","NationalParks","NNR","Powerlines","PrimaryRoads","Railway","RAMSAR","SACS","SPA","SSSI","UrbanLarge","UrbanRegions","UrbanSmall","Slope","UKElevation","WindSpeed45","CensusMerged","AgeTotal","AgeMean","AgeMedian","QualTotal","QualLevel4","QualPercL4","SocGrdTot","SocGrdAB","TenureTotal","TenureOwned","PercOwn","Year","Authority","Code","Type","Council_si","Con","Lab","LD","Other","SNP_PC","Control","Majority","Con_share","Lab_share","LD_share","Oth_share","SNP_PC_sha"
"L_1362",290842,665671,"Torrance Farm",3,3,9,"Approved","3799","18/03/2014","Strathclyde","Scotland","Scotland","30/08/2010","04/02/2013","30/12/2013","Large",2010,"Before 2010",1,0.8,0.8,8.3,-3.74608048063831,55.871798866131,17.991,34.149,1.665,0.294,107.302,1.65,14.784,0.789,0.569,45.792,2.785,1.65,6.829,1.368,16.214,2.785,10.49,2.785,2.756,0.841,0.841,1.16438806056976,173,7,"S01004718",889,42,43,739,96,13,580,5.9,396,217,55,2010,"North Lanarkshire",8023,12,70,1,41,1,5,22,"Lab",36,1.42857142857143,58.5714285714286,1.42857142857143,7.14285714285714,31.4285714285714
"L_1363",132500,846500,"Ben Aketil",10,2.3,23,"Approved","3135","06/05/2009","Highland","Scotland","Scotland","30/08/2002",NA,"01/09/2007","Large",2002,"Before 2010",1,8.2,8.2,95.3,-6.45834115888099,57.4298081479358,48.357,19.491,3.353,5.651,325.796,2.711,35.566,2.821,204.43,129.251,42.026,2.711,10.78,46.314,43.042,8.041,16.381,1.838,14.731,4.351,4.351,7.93733167648315,232,9,"S01003871",771,49.1,54,684,230,34,470,19.8,361,288,80,2002,"Highland",8018,12,80,0,11,10,51,8,"Ind",41,0,13.75,12.5,63.75,10
"L_1364",436900,548200,"Great Eppleton Farm Repowering",4,2,8.2,"Approved","3504","24/06/2011","Tyne and Wear","North East","England","01/03/2007","01/10/2009","01/03/2010","Large",2007,"Before 2010",1,5,4.6,4.6,-1.42715764725453,54.8272853070677,6.953,27.741,1.683,1.469,5.665,0.128,20.269,0.871,6.111,39.338,9.737,0.131,3.036,4.842,6.046,6.333,6.046,0.536,1.031,1.031,1.929,2.87531709671021,137,8,"E01008746",1643,37.3,37,1275,115,9,539,5.2,714,276,39,2007,"Sunderland",5105,5,75,16,54,1,4,NA,"Lab",38,21.3333333333333,72,1.33333333333333,5.33333333333333,NA
"L_1365",134353,850769,"Edinbane Wind Farm",18,2.3,41.4,"Approved","4674","02/12/2014","Highland","Scotland","Scotland","28/02/2002","01/08/2008","21/06/2010","Large",2002,"Before 2010",1,6.6,6.6,15,-6.43220615638995,57.4691268195852,47.965,15.085,0.057,6.434,326.796,2.668,33.651,0.602,207.11,129.464,46.118,2.668,7.162,46.319,42.034,9.763,18.729,5.981,14.258,0,0,1.95106673240662,10,6,"S01003866",967,41.5,45,777,237,31,620,20.3,398,318,80,2002,"Highland",8018,12,80,0,11,10,51,8,"Ind",41,0,13.75,12.5,63.75,10
"L_1366",349007,457081,"Lancaster University (wind)",1,2,2,"Approved","3803","19/04/2013","Lancashire","North West","England","13/10/2010","01/01/2012","18/02/2013","Large",2010,"Before 2010",1,0.4,0.4,27.2,-2.77953957456472,54.0072179365229,5.425,1.886,0.841,3.235,76.263,1.112,5.565,0.132,0.021,22.235,18.976,1.119,6.309,0.958,3.227,3.235,3.235,3.235,1.8,0.891,0.891,3.5013165473938,52,6,"E01025107",1643,43.2,46,1373,513,37,482,29.9,679,551,81,2010,"Lancaster",2307,1,60,11,13,5,31,NA,"NOC",31,18.3333333333333,21.6666666666667,8.33333333333333,51.6666666666667,NA
"L_1367",470868,278823,"Kelmarsh Wind Farm (Resubmission)",5,2.5,12.5,"Approved","4084","28/07/2016","Northamptonshire","East Midlands","England","08/02/2010","01/04/2014","01/07/2016","Large",2010,"Before 2010",1,3.6,3.6,22.9,-0.959765039759481,52.4028388488433,6.245,42.414,4.806,8.962,118.193,7.194,30.745,0.355,14.088,87.252,35.197,7.195,0.553,8.416,20.094,37.701,20.094,4.393,7.423,1.035,1.035,2.26983523368835,167,7,"E01027005",2100,42.4,45,1689,668,40,590,40.2,823,606,74,2010,"Daventry",2702,1,38,35,1,2,0,NA,"Con",20,92.1052631578947,2.63157894736842,5.26315789473684,0,NA
"L_1368",609009,315326,"Weston Airfield Wind Turbines",2,1.8,3.6,"Approved","3354","15/04/2016","Norfolk","Eastern","England","17/08/2010","26/01/2014","15/03/2015","Large",2010,"Before 2010",1,22.8,10.2,10.2,1.09154436689466,52.6952564301014,6.827,23.201,3.088,0.022,28.466,2.693,8.298,0.047,86.442,14.979,7.398,2.693,2.719,5.895,16.953,2.403,16.953,1.479,4.643,1.682,1.682,0.291134595870972,55,6,"E01026524",1443,44.3,47,1209,325,27,414,26.6,616,441,72,2010,"Broadland",2602,1,47,33,0,12,2,NA,"Con",24,70.2127659574468,0,25.531914893617,4.25531914893617,NA
"L_1369",461695,378487,"Worksop - B&Q",1,2,2,"Approved","3510","08/05/2009","Nottinghamshire","East Midlands","England","07/09/2007","01/12/2008","21/01/2009","Large",2007,"Before 2010",1,51.1,51.1,54.3,-1.07574620883495,53.299752280677,8.061,51.056,3.274,0.228,84.397,0.033,3.231,1.238,9.904,30.668,9.042,0.065,0.353,0.008,39.155,9.029,26.368,2.076,0.801,0.801,2.249,0.920297741889954,43,6,"E01028064",1478,36.6,35,1147,120,10,390,9,533,335,63,2007,"Bassetlaw",3002,1,48,27,16,0,5,NA,"Con",25,56.25,33.3333333333333,0,10.4166666666667,NA
"L_1370",423943,596828,"North Steads Wind Farm ",9,3,18.5,"Approved","3905","31/10/2016","Northumberland","North East","England","30/01/2012","20/07/2016","04/07/2016","Large",2012,"2010 Onwards",1,14.8,14.8,18.6,-1.62477405323124,55.2650350302304,24.633,8.364,7.11,2.262,3.376,1.69,15.552,0.797,31.416,17.425,33.156,1.69,1.431,1.247,5.728,8.532,5.728,3.376,6.973,0.9,0.9,1.45254397392273,37,7,"E01027475",1415,48.1,52,1231,390,32,428,25.7,641,551,86,2012,"Northumberland",2821,11,67,19,17,26,5,NA,"NOC",34,28.3582089552239,25.3731343283582,38.8059701492537,7.46268656716418,NA
"L_1371",230678,869136,"Lochluichart (Extension)",6,3,18,"Approved","4395","02/05/2017","Highland","Scotland","Scotland","31/08/2011","01/01/2013","14/05/2014","Large",2011,"2010 Onwards",1,11.8,7.4,7.4,-4.84136414591261,57.6801134366752,24.236,20.774,6.143,27.4,269.721,4.129,27.095,3.851,165.731,68.573,11.799,4.129,2.753,6.408,26.567,3.934,6.321,3.94,24.754,3.897,3.897,9.53600788116455,539,10,"S01003915",764,42.8,46,610,178,29,457,21.2,338,209,62,2011,"Highland",8018,12,80,0,7,22,34,17,"NOC",41,0,8.75,27.5,42.5,21.25
"L_1372",375067,859014,"Milton of Fisherie Wind Cluster",2,2.3,4.6,"Approved","3809","28/04/2016","Grampian","Scotland","Scotland","25/05/2011","01/04/2015","01/02/2016","Large",2011,"2010 Onwards",1,8.8,6.4,6.4,-2.41905382533088,57.6204034589374,46.911,74.099,3.661,3.465,202.7,5.312,48.322,0.292,150.098,53.389,37.318,5.312,1.454,25.265,29.273,12.999,7.555,5.299,5.98,1.506,1.506,1.19678127765656,118,8,"S01000526",1000,42.9,46,835,218,26,675,16.6,382,281,74,2011,"Aberdeenshire",8002,12,68,13,0,25,8,22,"NOC",35,19.1176470588235,0,36.7647058823529,11.7647058823529,32.3529411764706
"L_1373",646953,318736,"South Beach Wind Turbine (Somerton)",1,1.47,1.5,"Approved","2555","09/05/2013","Norfolk","Eastern","England","21/05/1999",NA,"22/07/2000","Large",1999,"Before 2010",1,83.2,83.2,177.8,1.65446230427445,52.7098941697123,19.828,1.028,3.144,3.715,34.324,16.635,12.314,0.552,120.084,0.625,1.499,16.636,9.84,10.122,1.474,1.474,1.474,1.474,0.879,0.849,0.849,1.30099046230316,13,7,"E01026606",1567,49.7,55,1377,279,20,413,20.1,708,567,80,1999,"Great Yarmouth",2603,1,48,19,29,0,0,NA,"Lab",25,39.5833333333333,60.4166666666667,0,0,NA
"L_1375",380100,430800,"New Barn Farm - Burnley",3,1.5,4.5,"Approved","4685","08/10/2013","Lancashire","North West","England","02/09/2002","01/10/2006","01/02/2007","Large",2002,"Before 2010",1,0,0,8.9,-2.3034196173619,53.7731537588651,33.201,5.994,0.52,3.369,116.844,0.759,21.474,0.664,1.357,26.584,33.745,0.779,1.151,1.159,33.699,8.838,8.838,6.354,1.505,0.386,0.386,2.21508526802063,169,6,"E01024888",1670,44.1,45,1413,345,24,528,21.6,723,607,84,2002,"Burnley",2303,1,45,4,27,8,6,NA,"Lab",23,8.88888888888889,60,17.7777777777778,13.3333333333333,NA
"L_1376",382413,782503,"Clochnahill Wind Farm",4,1.3,5.2,"Approved","2839","26/02/2013","Grampian","Scotland","Scotland","27/07/2006",NA,"20/01/2012","Large",2006,"Before 2010",1,78.8,78.8,174.5,-2.29060917590908,56.9334757876599,29.214,49.447,4.259,6.023,125.857,0.222,29.017,0.531,91.7,33.204,18.577,0.222,0.355,2.504,24.635,8.36,5.435,2.665,4.487,1.585,1.585,2.87531709671021,139,9,"S01000284",1266,35.5,38,946,406,43,850,37.5,452,374,83,2006,"Aberdeenshire",8002,12,68,11,0,28,11,18,"NOC",35,16.1764705882353,0,41.1764705882353,16.1764705882353,26.4705882352941
"L_1377",449430,409145,"Hampole Wind Farm",4,2,8,"Approved","3957","31/03/2014","South Yorkshire","Yorkshire and Humber","England","09/09/2008","17/06/2013","31/03/2014","Large",2008,"Before 2010",1,10.8,9.6,9.6,-1.25495697107548,53.5765820009158,18.822,46.517,3.608,1.093,90.227,1.224,14.391,0.543,2.805,24.816,19.296,1.224,1.479,1.444,28.818,19.291,19.433,2.534,2.096,0.965,0.965,1.19999921321869,78,7,"E01007587",1542,48.5,52,1350,341,25,437,22,728,376,52,2008,"Doncaster",5002,5,63,9,27,12,15,NA,"NOC",32,14.2857142857143,42.8571428571429,19.047619047619,23.8095238095238,NA
"L_1378",225500,209500,"Parc-Cynog Wind Farm",5,0.7,3.6,"Approved","2636","30/10/2011","Dyfed","Wales","Wales","05/05/1998",NA,"01/02/2001","Large",1998,"Before 2010",1,13.1,6.2,6.2,-4.52970758144588,51.756930173136,15.495,22.154,0.713,1.838,62.491,4.197,14.947,1.1,31.794,7.243,13.88,4.197,4.609,7.017,18.496,1.429,3.442,0.919,6.181,0.487,0.487,5.97742080688477,146,7,"W01000672",1629,43.7,47,1366,294,22,456,17.8,681,473,69,1998,"Carmarthenshire",7009,13,80,1,37,3,32,7,"NOC",41,1.25,46.25,3.75,40,8.75
"L_1379",265320,609703,"Hare Hill Extension",35,0.85,29.8,"Approved","4157","12/12/2016","Strathclyde","Scotland","Scotland","04/09/2007","15/10/2015","15/09/2016","Large",2007,"Before 2010",1,25.4,12.1,12.1,-4.12628278710007,55.3628043762983,32.098,47.008,12.875,4.962,98.87,13.107,33.524,2.609,29.05,75.989,30.965,5.978,3.431,4.106,30.843,13.19,5.256,0.773,3.873,3.556,3.556,5.45045804977417,582,10,"S01001276",607,40.1,43,490,93,19,411,16.1,226,186,82,2007,"East Ayrshire",8010,12,32,3,14,0,1,14,"NOC",17,9.375,43.75,0,3.125,43.75
"L_1380",358600,840300,"Dummuie",7,1.75,12.3,"Approved","3200","04/06/2015","Grampian","Scotland","Scotland","20/08/2003","01/06/2006","01/01/2007","Large",2003,"Before 2010",1,3.2,3.2,13.6,-2.69151178386269,57.4511035464742,39.155,49.451,2.211,4.854,186.889,2.582,42.679,0.06,126.479,28.518,40.126,2.583,3.843,4.434,31.164,9.062,17.951,8.779,4.609,0.06,0.06,2.74214386940002,122,7,"S01000466",880,40,44,720,184,26,616,17.2,322,247,77,2003,"Aberdeenshire",8002,12,68,11,0,28,11,18,"NOC",35,16.1764705882353,0,41.1764705882353,16.1764705882353,26.4705882352941
"L_1381",269652,688422,"Earlsburn",14,2.5,37.5,"Approved","3201","27/06/2016","Stirling","Scotland","Scotland","17/11/2003","01/07/2006","01/02/2007","Large",2003,"Before 2010",1,1.7,1.7,9.1,-4.09551401098064,56.070806298574,12.835,20.169,10.28,3.111,131.868,9.56,11.567,1.641,9.473,14.702,10.299,9.561,6.728,11.455,16.207,4.132,16.204,4.132,8.432,5.635,5.635,1.30099046230316,431,9,"S01006078",1442,38.5,39,1146,406,35,944,26.2,580,428,74,2003,"Stirling",8028,12,22,10,12,0,0,0,"Lab",12,45.4545454545455,54.5454545454545,0,0,0
"L_1382",433385,557810,"Nissan Motors Plant Extn",3,0.6,2,"Approved","3964","26/11/2013","Tyne and Wear","North East","England","01/06/2007",NA,"01/04/2008","Large",2007,"Before 2010",1,3.2,3.2,6.5,-1.48075971427387,54.913886259342,17.185,26.533,0.687,3.232,8.863,0.712,10.153,0.119,3.866,45.395,18.879,0.712,0.826,1.365,7.573,8.039,7.573,2.32,0.552,0.552,1.463,0.580484509468079,36,7,"E01008855",1486,36,38,1182,247,21,573,17.3,644,411,64,2007,"Sunderland",5105,5,75,16,54,1,4,NA,"Lab",38,21.3333333333333,72,1.33333333333333,5.33333333333333,NA
"L_1383",302840,283645,"Llandinam Windfarm",103,0.3,31,"Approved","3057","04/12/2009","Powys","Wales","Wales",NA,NA,"01/01/1993","Large",2009,"Before 2010",1,3,3,10.6,-3.43083091966439,52.4421042767269,27.477,13.275,11.371,5.98,134.737,12.399,44.204,1.216,66.345,31.161,23.093,12.399,2.581,7.557,32.519,5.393,10.845,2.843,6.583,4.182,4.182,4.93707513809204,459,7,"W01000453",1405,44.8,48,1171,308,26,387,22.5,587,448,76,2009,"Powys",7017,13,73,9,4,15,45,0,"Ind",37,12.3287671232877,5.47945205479452,20.5479452054795,61.6438356164384,0
"L_1384",279826,639404,"Woodlands Wind Farm",3,0.85,2.6,"Approved","6173","28/07/2016","South Lanarkshire","Scotland","Scotland","22/03/2012","01/03/2016","28/07/2016","Large",2012,"2010 Onwards",1,0.1,0.1,25.1,-3.91045818253957,55.6332983074384,38.041,29.981,6.541,2.01,119.372,1.207,23.778,0.974,2.229,55.554,6.805,1.209,8.197,7.47,33.987,2.951,5.553,2.951,1.097,1.097,1.284,4.63390493392944,280,8,"S01005680",830,39,41,651,160,25,540,25.6,306,246,80,2012,"South Lanarkshire",8027,12,67,3,33,1,2,28,"NOC",34,4.47761194029851,49.2537313432836,1.49253731343284,2.98507462686567,41.7910447761194
"L_1385",362283,1023560,"Rothiesholm",3,0.9,2.7,"Approved","3529","03/02/2010","Orkney Islands","Scotland","Scotland","01/01/2001",NA,"10/04/2002","Large",2001,"Before 2010",1,30.3,14.7,14.7,-2.66007903850916,59.0972526496212,158.397,30.338,19.952,0.025,367.683,74.607,133.703,3.518,305.31,195.191,89.548,74.607,74.455,71.118,14.475,14.47,8.107,4.296,20.465,0.573,0.573,2.05464267730713,6,9,"S01004969",919,46.3,51,754,201,27,499,16,425,333,78,2001,"Orkney Islands",8030,12,21,0,0,0,21,0,"Ind",11,0,0,0,100,0
"L_1386",393495,824485,"Hill of Fiddes",3,2.3,6.9,"Approved","3968","09/05/2012","Grampian","Scotland","Scotland","03/09/2007","01/07/2009","20/02/2010","Large",2007,"Before 2010",1,10.4,9.7,9.7,-2.10962472844364,57.3108922521979,12.159,65.194,4.188,2.222,166.927,2.855,9.311,0.277,129.956,50.739,6.269,2.857,3.727,11.57,5.889,7.105,5.888,5.888,5.338,0.956,0.956,3.90546584129333,69,8,"S01000412",798,39,42,649,228,35,570,30,321,230,72,2007,"Aberdeenshire",8002,12,68,14,0,24,8,22,"NOC",35,20.5882352941176,0,35.2941176470588,11.7647058823529,32.3529411764706
"L_1387",291875,665563,"Southrigg",1,1.5,1.5,"Approved","4747","24/04/2017","North Lanarkshire","Scotland","Scotland","04/11/2014","01/08/2016","01/10/2016","Large",2014,"2010 Onwards",1,5.1,5.1,9.5,-3.72953697181246,55.8710619736692,18.844,33.429,2.15,1.073,106.264,1.631,14.819,1.105,0.257,46.582,3.568,1.633,6.265,1.761,16.047,3.568,11.384,3.568,1.751,0.863,0.863,0.411097705364227,163,7,"S01004718",889,42,43,739,96,13,580,5.9,396,217,55,2014,"North Lanarkshire",8023,12,70,0,41,0,3,26,"Lab",36,0,58.5714285714286,0,4.28571428571429,37.1428571428571
"L_1388",272326,962920,"Phase 1 Bettyhill Wind Farm",2,2.5,5,"Approved","3380","21/03/2014","Highland","Scotland","Scotland","09/11/2007",NA,"04/06/2013","Large",2007,"Before 2010",1,4.9,4.9,8.8,-4.19469529723878,58.535593093899,103.857,2.115,0.721,5.486,330.17,0.269,34.312,0.064,242.847,130.645,17.695,0.351,38.187,26.157,2.745,2.592,2.746,1.871,1.324,0,0,11.9643936157227,87,8,"S01003974",854,46,49,745,204,27,542,19.9,414,277,67,2007,"Highland",8018,12,80,0,7,21,35,17,"NOC",41,0,8.75,26.25,43.75,21.25
"L_1389",260869,640428,"Calder Water Community Wind Farm",14,2,28,"Approved","3688","25/03/2015","Strathclyde","Scotland","Scotland","26/08/2009",NA,"01/09/2013","Large",2009,"Before 2010",1,85.1,34,34,-4.2118631808572,55.6374355938894,27.064,47.478,9.662,3.551,129.604,0.163,18.68,0.307,13.231,45.323,16.379,0.163,3.102,13.863,31.394,12.054,4.443,4.443,4.391,1.353,1.353,2.75899624824524,279,8,"S01005685",861,39.2,40,734,234,32,461,32.5,272,241,89,2009,"South Lanarkshire",8027,12,67,8,30,2,3,24,"NOC",34,11.9402985074627,44.7761194029851,2.98507462686567,4.47761194029851,35.8208955223881
"L_1390",585114,306597,"North Pickenham Airfield",2,2,4,"Approved","3828","02/03/2015","Norfolk","Eastern","England","22/09/2009",NA,"01/04/2014","Large",2009,"Before 2010",1,0,0,15,0.733508643480135,52.6255638182614,10.926,23.642,7.416,7.039,36.655,2.805,3.928,0.705,62.769,37.561,18.607,2.805,2.871,15.377,22.057,4.211,1.194,1.194,2.597,0.76,0.76,0.65057909488678,57,6,"E01026496",1090,51.2,57,946,194,21,250,23.6,496,409,82,2009,"Breckland",2601,1,54,48,3,0,3,NA,"Con",28,88.8888888888889,5.55555555555556,0,5.55555555555556,NA
"L_1391",136899,933106,"Point Wind / Beinn Ghrideag Farm",3,3,9,"Approved","4272","27/01/2017","Western Isles","Scotland","Scotland","13/08/2008","21/07/2014","17/07/2015","Large",2008,"Before 2010",1,4.4,4.4,54.2,-6.48067670885364,58.2079463123967,108.191,20.709,2.847,2.871,379.573,2.656,67.88,0.669,271.405,178.437,78.982,2.656,69.088,105.594,0.839,2.915,0.834,6.294,4.179,4.179,6.104,2.48498606681824,84,8,"S01002367",1074,36.7,36,814,221,27,675,15.7,437,308,70,2008,"Comhairle Nan Eilean Siar",8032,12,31,0,2,0,25,4,"Ind",16,0,6.45161290322581,0,80.6451612903226,12.9032258064516
"L_1392",538800,421200,"Out Newton Wind Farm",7,1.3,9,"Approved","2659","22/04/2009","Humberside","Yorkshire and Humber","England","04/11/1998",NA,"31/01/2002","Large",1998,"Before 2010",1,22.3,22.3,42.3,0.0994461346981336,53.6688536842746,5.76,23.706,5.732,1.805,3.402,7.892,33.699,0.567,35.213,74.885,6.713,7.892,15.622,14.47,3.403,3.557,3.403,0.519,6.484,0.625,0.625,0.411097705364227,23,7,"E01013087",1365,44.2,47,1127,215,19,401,12.7,572,420,73,1998,"East Riding Of Yorkshire",2021,11,67,19,22,20,6,NA,"NOC",34,28.3582089552239,32.8358208955224,29.8507462686567,8.95522388059701,NA
"L_1393",193041,204629,"Wear Point",4,2.05,8.2,"Approved","4661","29/05/2015","Dyfed","Wales","Wales","02/10/2009","30/06/2012","07/07/2014","Large",2009,"Before 2010",1,0,0,19.1,-4.99646535675652,51.7021390898412,46.97,48.316,2.779,1.096,59.924,1.178,6.566,0.119,64.042,2.998,8.954,1.431,2.556,0.224,48.328,0.127,5.013,0.127,1.96,0.224,0.224,7.23794603347778,43,6,"W01000588",2157,37.2,37,1665,237,14,710,7,931,498,53,2009,"Pembrokeshire",7016,13,60,5,5,2,43,5,"Ind",31,8.33333333333333,8.33333333333333,3.33333333333333,71.6666666666667,8.33333333333333
"L_1394",301881,532072,"Wythegill Wind Turbine",1,2.3,2.3,"Approved","3832","16/06/2015","Cumbria","North West","England","14/04/2011","15/03/2015","15/06/2015","Large",2011,"2010 Onwards",1,0.7,0.7,3.7,-3.52308938427368,54.67412521495,30.064,5.42,2.859,3.804,17.783,0.508,4.652,0.77,43.955,9.901,12.674,0.508,0.787,1.005,14.629,1.758,14.574,1.758,3.514,0.595,0.595,2.99256944656372,60,7,"E01019123",1577,41.6,44,1268,174,14,446,9.2,667,403,60,2011,"Allerdale",901,1,56,12,28,0,16,NA,"NOC",29,21.4285714285714,50,0,28.5714285714286,NA
"L_1395",264000,820120,"Dunmaglass Wind Farm",33,3,94,"Approved","4118","31/03/2017","Highland","Scotland","Scotland","11/02/2005","01/06/2014","13/09/2016","Large",2005,"Before 2010",1,3.8,3.8,8,-4.25580239581489,57.2514800715328,33.735,23.768,16.532,5.139,210.647,5.78,24.477,4.701,107.005,14.513,22.724,5.78,13.936,17.973,7.473,7.475,7.475,7.475,21.755,6.912,6.912,3.6948127746582,684,9,"S01003762",1090,40.9,43,876,299,34,700,24.1,453,294,65,2005,"Highland",8018,12,80,0,8,9,57,6,"Ind",41,0,10,11.25,71.25,7.5
"L_1396",234700,867700,"Corriemoillie (Resubmission)",17,2.85,47.5,"Approved","4120","02/05/2017","Highland","Scotland","Scotland","05/10/2010","15/10/2015","26/04/2017","Large",2010,"Before 2010",1,27.5,27.5,125.3,-4.77301808908719,57.6687256576966,20.009,24.931,4.018,23.213,266.109,4.078,22.833,4.138,162.602,64.614,8.18,4.078,2.623,4.55,22.299,7.659,5.777,7.668,20.489,3.792,3.792,4.21946477890015,363,8,"S01003915",764,42.8,46,610,178,29,457,21.2,338,209,62,2010,"Highland",8018,12,80,0,7,22,34,17,"NOC",41,0,8.75,27.5,42.5,21.25
"L_1397",527376,430105,"Roos Wind Farm (Resubmission)",9,1.9,17.1,"Approved","3835","04/06/2013","Humberside","Yorkshire and Humber","England","20/01/2009","01/03/2012","02/04/2013","Large",2009,"Before 2010",1,12.8,12.8,34.1,-0.0696998262345346,53.7517526013355,8.203,25.519,5.329,1.633,17.57,0.154,21.401,1.314,29.353,61.355,20.719,0.155,9.839,11.39,10.266,10.266,10.266,1.137,6.285,1.336,1.336,0,0,7,"E01013078",1423,45.5,49,1208,308,25,405,28.6,594,485,82,2009,"East Riding Of Yorkshire",2021,11,67,47,3,12,5,NA,"Con",34,70.1492537313433,4.47761194029851,17.910447761194,7.46268656716418,NA
"L_1398",562450,175735,"Tilbury Docks",4,3,12,"Approved","3982","04/07/2017","Essex","Eastern","England","20/12/2007","28/09/2012","25/03/2013","Large",2007,"Before 2010",1,1,1,1.2,0.336848572133004,51.4572869320382,10.019,7.064,1.366,1.397,72.066,1.236,8.188,1.301,5.86,64.446,2.964,1.236,1.037,1.202,5.162,11.184,6.558,1.77,0.366,0.366,2.964,NA,4,6,"E01016003",1966,35.4,33,1541,245,16,671,10.4,774,435,56,2007,"Thurrock",1523,11,49,24,22,0,3,NA,"NOC",25,48.9795918367347,44.8979591836735,0,6.12244897959184,NA
"L_1399",232030,866235,"Lochluichart",17,3,51,"Approved","4123","05/01/2015","Highland","Scotland","Scotland","21/11/2005","01/02/2012","14/05/2014","Large",2005,"Before 2010",1,30.3,15.9,15.9,-4.81670120899906,57.6545941718732,21.8,22.46,2.943,24.842,266.608,3.04,24.811,3.19,162.535,65.662,10.908,3.04,4.698,3.212,24.334,5.025,3.804,5.034,22.499,3.005,3.005,4.10998630523682,376,8,"S01003915",764,42.8,46,610,178,29,457,21.2,338,209,62,2005,"Highland",8018,12,80,0,8,9,57,6,"Ind",41,0,10,11.25,71.25,7.5
"L_1400",375631,669803,"Hoprigshiels Community Wind Farm",3,2.3,6.9,"Approved","4575","14/07/2017","Borders","Scotland","Scotland","06/06/2011","11/01/2016","31/03/2017","Large",2011,"2010 Onwards",1,6.5,6.5,9.4,-2.39149697313859,55.9206883854648,30.109,32.19,2.974,9.598,25.408,0.552,32.443,0.191,57.455,38.416,15.168,0.571,2.457,2.718,12.252,6.136,7.009,2.956,10.675,1.117,1.117,2.6775004863739,140,7,"S01005489",962,42.7,46,801,221,28,633,17.1,428,261,61,2011,"Scottish Borders",8005,12,34,11,0,10,7,6,"NOC",18,32.3529411764706,0,29.4117647058824,20.5882352941176,17.6470588235294
"L_1401",328500,785500,"Hillhead of Auquhirie, Resubmission",3,2.3,6.9,"Approved","3701","25/03/2015","Grampian","Scotland","Scotland","04/11/2009","01/09/2012","16/01/2013","Large",2009,"Before 2010",1,0.4,0.4,5.5,-3.17720783333286,56.9551954795786,56.511,0,13.197,8.777,145.565,14.585,13.041,1.359,65.092,0,9.791,14.585,9.467,34.052,20.378,0.748,0,6.098,26.118,1.999,1.999,7.36012315750122,538,6,"S01000303",584,46.1,48,498,187,38,339,20.6,258,127,49,2009,"Aberdeenshire",8002,12,68,13,0,25,8,22,"NOC",35,19.1176470588235,0,36.7647058823529,11.7647058823529,32.3529411764706
"L_1402",172528,35961,"Carn Vean",5,2,10,"Approved","3077","01/06/2009","Cornwall","South West","England","26/06/2008",NA,"30/10/2008","Large",2008,"Before 2010",1,4.3,4.3,5.9,-5.18746225122393,50.1799060822591,10.671,4.942,3.757,4.004,10.301,0.099,10.364,0.579,131.137,81.895,13.378,0.136,1.862,4.17,79.92,7.661,20.306,4.732,4.846,0.9,0.9,5.07040357589722,145,8,"E01018921",2101,43.6,46,1748,567,32,604,30,872,660,76,2008,"Cornwall",800,2,82,9,5,48,20,NA,"LD",42,10.9756097560976,6.09756097560976,58.5365853658537,24.390243902439,NA
