"","Ref_ID","Turbine_ID","X.coordinate","Y.coordinate","Site.Name","No..of.Turbines","Turbine.Capacity..MW.","Capacity","Status.Summary","Record.Last.Updated..dd.mm.yyyy.","County","Region","Country","Planning.Application.Submitted","Under.Construction","Operational","Size","year","yearCategory","Planning_Status_Summary","NearestTurbineBuilt","NearestTurbinePlanned","NearestTurbineRejected","lon","lat","Airports","AONB","ARoads","BRoads","HCoast","HVpowerline","MilitarySites","MinRoads","Motorways","NationalParks","NNR","Powerlines","PrimaryRoads","Railway","RAMSAR","SACS","SPA","SSSI","UrbanLarge","UrbanRegions","UrbanSmall","Slope","UKElevation","WindSpeed45","CensusMerged","AgeTotal","AgeMean","AgeMedian","QualTotal","QualLevel4","QualPercL4","SocGrdTot","SocGrdAB","TenureTotal","TenureOwned","PercOwn","Year","Authority","Code","Type","Council_si","Con","Lab","LD","Other","SNP_PC","Control","Majority","Con_share","Lab_share","LD_share","Oth_share","SNP_PC_sha","Planning_Status_Code","Airports_Trans","AONB_Trans","ARoads_Trans","BRoads_Trans","HCoast_Trans","HVpowerline_Trans","MilitarySites_Trans","MinRoads_Trans","Motorways_Trans","NationalParks_Trans","NNR_Trans","Powerlines_Trans","PrimaryRoads_Trans","Railway_Trans","RAMSAR_Trans","SACS_Trans","SPA_Trans","SSSI_Trans","UrbanLarge_Trans","UrbanRegions_Trans","UrbanSmall_Trans"
"34","2609","L_0083",389000,422800,"Reaps Moss Wind Farm",9,1,9,"Refused/Abandoned","08/10/2013","Lancashire","North West","England","01/06/1999",NA,NA,"Large",1999,"Before 2010",0,10.3,10.3,10.5,-2.16809469472132,53.7015156762257,23.676,16.23,1.243,5.203,124.736,0.633,25.337,0.913,10.18,18.26,38.449,0.637,3.507,3.687,40.769,4.551,4.551,2.652,0.951,0.951,1.934,1.56332588195801,409,8,"E01025381",1473,36.6,36,1115,182,16,490,12,618,368,60,1999,"Rossendale",2311,1,36,15,21,0,0,NA,"Lab",19,41.6666666666667,58.3333333333333,0,0,0,0,23.676,16.23,1.243,5.203,30,0.633,25.337,0.913,10.18,18.26,30,0.637,3.507,3.687,30,4.551,4.551,2.652,0.951,0.951,1.934
"35","2613","L_1485",331300,553400,"Great Orton Wind Farm (Extension)",6,0.4,2.3,"Approved","30/10/2011","Cumbria","North West","England","26/02/1998",NA,"01/02/2000","Large",1998,"Before 2010",1,1.5,1.5,2.8,-3.07204041648627,54.8706317565022,7.81,5.524,9.27,3.148,52.128,0.682,11.516,0.412,10.048,11.913,4.611,0.682,2.389,4.168,5.819,5.806,5.806,2.382,5.296,1.08,1.08,0.290249705314636,68,7,"E01019130",1683,44.3,47,1400,432,31,460,24.8,697,566,81,1998,"Allerdale",901,1,55,5,37,5,8,NA,"Lab",28,9.09090909090909,67.2727272727273,9.09090909090909,14.5454545454545,0,1,7.81,5.524,9.27,3.148,30,0.682,11.516,0.412,10.048,11.913,4.611,0.682,2.389,4.168,5.819,5.806,5.806,2.382,5.296,1.08,1.08
"36","2617","L_1608",325300,479400,"Harlock Hill Wind Farm",5,0.5,2.5,"Approved","01/08/2016","Cumbria","North West","England","03/02/1995",NA,"01/01/1997","Large",1995,"Before 2010",1,2.1,2.1,47.1,-3.14671525933843,54.2048795890677,33.611,18.472,3.826,3.361,43.762,1.858,8.445,0.252,26.72,5.433,5.604,1.858,2.522,2.444,3.341,3.341,3.341,1.124,3.104,2.128,2.128,4.18256187438965,204,9,"E01019351",1753,45.7,49,1510,624,41,528,35.2,760,594,78,1995,"South Lakeland",906,1,52,11,6,21,14,NA,"NOC",27,21.1538461538462,11.5384615384615,40.3846153846154,26.9230769230769,0,1,30,18.472,3.826,3.361,30,1.858,8.445,0.252,26.72,5.433,5.604,1.858,2.522,2.444,3.341,3.341,3.341,1.124,3.104,2.128,2.128
"37","2618","L_1203",318000,537200,"Wharrels Hill Wind Farm",8,1.3,10.4,"Approved","06/05/2009","Cumbria","North West","England","23/12/2000","01/04/2007","07/08/2007","Large",2000,"Before 2010",1,0.4,0.4,2.4,-3.27464494470735,54.7230813677488,17.587,9.76,0.59,2.814,31.242,6.682,20.49,0.09,27.061,0.427,5.453,6.682,1.111,5.461,13.304,2.147,13.241,0.616,5.13,1.313,1.313,2.95772051811218,197,8,"E01019133",1546,43.7,47,1289,420,33,478,25.9,663,519,78,2000,"Allerdale",901,1,56,8,36,7,5,NA,"Lab",29,14.2857142857143,64.2857142857143,12.5,8.92857142857143,0,1,17.587,9.76,0.59,2.814,30,6.682,20.49,0.09,27.061,0.427,5.453,6.682,1.111,5.461,13.304,2.147,13.241,0.616,5.13,1.313,1.313
"38","2619","L_0087",389500,428500,"Warcock Hill 1MW Project",0,0,1,"Refused/Abandoned","02/09/2004","Lancashire","North West","England","24/01/2000",NA,NA,"Large",2000,"Before 2010",0,7.5,7.5,10.5,-2.16071677419754,53.7527578306309,26.005,11.532,3.29,4.037,120.02,0.839,21.108,0.34,7.847,22.559,35.595,0.844,1.294,1.379,37.034,0.293,0.293,0.293,3.831,1.48,1.48,1.56332588195801,356,8,"E01024870",1146,45.2,49,978,337,34,362,26.8,516,435,84,2000,"Burnley",2303,1,48,3,24,9,12,NA,"NOC",25,6.25,50,18.75,25,0,0,26.005,11.532,3.29,4.037,30,0.839,21.108,0.34,7.847,22.559,30,0.844,1.294,1.379,30,0.293,0.293,0.293,3.831,1.48,1.48
"39","2620","L_0088",325700,482200,"Gunson Height Wind Farm",0,0,7.8,"Refused/Abandoned","30/10/2011","Cumbria","North West","England","05/01/1996",NA,NA,"Large",1996,"Before 2010",0,0.8,0.8,5.4,-3.1412780090943,54.230097311839,35.661,18.57,5.132,2.074,42.011,2.305,9.015,1.305,27.128,2.734,3.734,2.305,2.29,2.814,2.678,2.678,2.678,0,4.102,1.781,1.781,2.49783420562744,307,10,"E01019345",1174,47.7,52,1010,359,36,331,29.6,530,433,82,1996,"South Lakeland",906,1,52,10,6,24,12,NA,"NOC",27,19.2307692307692,11.5384615384615,46.1538461538462,23.0769230769231,0,0,30,18.57,5.132,2.074,30,2.305,9.015,1.305,27.128,2.734,3.734,2.305,2.29,2.814,2.678,2.678,2.678,0,4.102,1.781,1.781
"40","2624","L_1612",300600,532100,"Siddick Wind Farm",7,0.6,4.2,"Approved","30/10/2011","Cumbria","North West","England","21/04/1995",NA,"01/08/1996","Large",1995,"Before 2010",1,12,12,35.9,-3.54295595337644,54.6741254357518,30.921,5.992,2.32,3.478,17.385,1.11,4.22,0.2,45.153,11.073,13.861,1.11,0.189,0.083,15.149,2.539,15.098,1.406,3.189,0.565,0.565,0,5,7,"E01019123",1577,41.6,44,1268,174,14,446,9.2,667,403,60,1995,"Allerdale",901,1,55,6,37,4,8,NA,"Lab",28,10.9090909090909,67.2727272727273,7.27272727272727,14.5454545454545,0,1,30,5.992,2.32,3.478,17.385,1.11,4.22,0.2,30,11.073,13.861,1.11,0.189,0.083,15.149,2.539,15.098,1.406,3.189,0.565,0.565
"41","2625","L_1289",299700,530500,"Oldside Wind Farm",9,0.6,5.4,"Approved","11/04/2011","Cumbria","North West","England","31/10/1995",NA,"01/09/1996","Large",1995,"Before 2010",1,0.9,0.9,9.9,-3.55635709666794,54.6595735921068,32.699,7.824,0.655,1.741,15.594,0.643,2.514,0.316,46.546,11.264,13.819,0.643,0.179,0.03,16.984,1.751,16.933,0.22,1.498,0.838,0.838,0.649392008781433,6,7,"E01019122",1415,40.1,40,1127,133,12,477,6.1,668,288,43,1995,"Allerdale",901,1,55,6,37,4,8,NA,"Lab",28,10.9090909090909,67.2727272727273,7.27272727272727,14.5454545454545,0,1,30,7.824,0.655,1.741,15.594,0.643,2.514,0.316,30,11.264,13.819,0.643,0.179,0.03,16.984,1.751,16.933,0.22,1.498,0.838,0.838
"42","2626","L_1493",313700,479500,"Haverigg Extension Wind Farm",4,0.6,2.4,"Approved","11/04/2011","Cumbria","North West","England","29/05/1991",NA,"01/07/1998","Large",1991,"Before 2010",1,8.4,8.4,23.7,-3.32453320645082,54.2039542609629,41.692,30.043,1.096,14.199,36.901,2.71,2.996,0.749,38.012,1.045,5.905,2.711,2.944,1.261,0.483,0.484,0.484,0.484,2.774,0.909,0.909,0.870689511299133,12,7,"E01019293",1369,47.7,52,1190,401,34,360,31.7,571,477,84,1991,"Copeland",904,1,51,20,28,0,3,NA,"Lab",26,39.2156862745098,54.9019607843137,0,5.88235294117647,0,1,30,30,1.096,14.199,30,2.71,2.996,0.749,30,1.045,5.905,2.711,2.944,1.261,0.483,0.484,0.484,0.484,2.774,0.909,0.909
"43","2628","L_0092",387630,137910,"Summerslade Down Wind Cluster",0,0,2.2,"Refused/Abandoned","30/10/2011","Wiltshire","South West","England","14/10/1998",NA,NA,"Large",1998,"Before 2010",0,49.3,15.2,15.2,-2.17819508401776,51.1403219471691,4.236,0,6.847,1.371,47.749,10.13,6.914,1.353,41.03,34.593,12.335,11.316,1.292,6.177,33.494,3.472,7.734,2.146,5.739,1.23,1.23,0,236,7,"E01032081",1226,46.8,50,1051,341,32,356,28.4,540,300,56,1998,"Wiltshire",3900,2,47,23,4,19,1,NA,"NOC",24,48.936170212766,8.51063829787234,40.4255319148936,2.12765957446809,0,0,4.236,0,6.847,1.371,30,10.13,6.914,1.353,30,30,12.335,11.316,1.292,6.177,30,3.472,7.734,2.146,5.739,1.23,1.23
"44","2629","L_0093",193000,199500,"Corston Windfarm",0,0,7.9,"Refused/Abandoned","14/04/2005","Dyfed","Wales","Wales","05/10/1995",NA,NA,"Large",1995,"Before 2010",0,62.8,62.8,80,-4.99401624521152,51.6560712500129,47.228,46.836,5.009,0.43,55.134,1.992,1.797,0.66,64.321,0.825,4.947,1.992,6.015,5.306,48.103,2.186,2.707,2.186,3.447,1.483,1.483,1.64396774768829,64,7,"W01000574",1877,43.5,46,1577,440,28,528,20.3,791,562,71,1995,"Pembrokeshire",7016,13,60,0,13,3,41,3,"Ind",31,0,21.6666666666667,5,68.3333333333333,5,0,30,30,5.009,0.43,30,1.992,1.797,0.66,30,0.825,4.947,1.992,6.015,5.306,30,2.186,2.707,2.186,3.447,1.483,1.483
"45","2630","L_1494",232500,236000,"Blaen Bowi Wind Farm",3,1.3,3.9,"Approved","26/08/2004","Dyfed","Wales","Wales","27/06/2000",NA,"30/07/2002","Large",2000,"Before 2010",1,51.6,13.8,13.8,-4.44125293068114,51.9971114856266,15.112,41.097,4.379,0.502,89.862,4.813,16.844,0.688,38.151,14.692,13.405,4.813,13.855,4.888,36.918,3.278,30.237,3.191,12.019,2.207,2.207,2.05464267730713,323,8,"W01000646",2214,44.7,47,1842,469,25,637,17.4,960,669,70,2000,"Carmarthenshire",7009,13,74,0,28,1,30,15,"NOC",38,0,37.8378378378378,1.35135135135135,40.5405405405405,20.2702702702703,1,15.112,30,4.379,0.502,30,4.813,16.844,0.688,30,14.692,13.405,4.813,13.855,4.888,30,3.278,30,3.191,12.019,2.207,2.207
"46","2631","L_0095",291400,194500,"Ogmore & Garw",0,0,12,"Refused/Abandoned","08/10/2013","Mid Glamorgan","Wales","Wales","28/09/2001",NA,NA,"Large",2001,"Before 2010",0,3.5,2.9,4.9,-3.57072144203595,51.6387854138963,29.999,28.77,0.707,4.618,45.142,7.717,12.265,1.476,11.61,12.35,15.267,7.717,11.443,3.318,19.387,8.08,33.609,1.103,3.103,1.519,1.519,5.89976072311401,550,9,"W01000978",1789,39.5,39,1443,168,12,561,6.4,774,551,71,2001,"Bridgend",7004,13,54,1,40,6,5,2,"Lab",28,1.85185185185185,74.0740740740741,11.1111111111111,9.25925925925926,3.7037037037037,0,29.999,28.77,0.707,4.618,30,7.717,12.265,1.476,11.61,12.35,15.267,7.717,11.443,3.318,19.387,8.08,30,1.103,3.103,1.519,1.519
"47","2632","L_0096",305300,236100,"Llethercynnon Farm Wind Farm",0,0,7.1,"Refused/Abandoned","29/03/2005","Powys","Wales","Wales","18/04/2000",NA,NA,"Large",2000,"Before 2010",0,23.8,7.1,7.1,-3.38132075979512,52.0152163346068,43.513,43.048,8.843,2.335,87.783,2.527,7.806,0.075,51.53,5.368,14.196,2.527,4.911,15.681,44.545,2.174,25.76,2.173,6.416,1.909,1.909,4.18744468688965,336,7,"W01000440",1350,43.9,47,1121,387,35,366,24.9,546,439,80,2000,"Powys",7017,13,73,1,6,6,60,0,"Ind",37,1.36986301369863,8.21917808219178,8.21917808219178,82.1917808219178,0,0,30,30,8.843,2.335,30,2.527,7.806,0.075,30,5.368,14.196,2.527,4.911,15.681,30,2.174,25.76,2.173,6.416,1.909,1.909
"48","2633","L_0097",292300,194500,"Werfa",19,2.5,47.5,"Refused/Abandoned","31/08/2010","Mid Glamorgan","Wales","Wales","28/09/2001",NA,NA,"Large",2001,"Before 2010",0,41.1,37.8,37.8,-3.5577211930027,51.6389586483522,29.585,29.641,0.452,3.83,45.143,8.056,11.403,1.444,11.645,12.008,15.064,8.056,11.113,3.704,20.287,7.92,34.224,0.728,2.296,1.293,1.293,4.0980339050293,502,8,"W01001024",1144,39.8,41,939,115,12,371,7,507,361,71,2001,"Bridgend",7004,13,54,1,40,6,5,2,"Lab",28,1.85185185185185,74.0740740740741,11.1111111111111,9.25925925925926,3.7037037037037,0,29.585,29.641,0.452,3.83,30,8.056,11.403,1.444,11.645,12.008,15.064,8.056,11.113,3.704,20.287,7.92,30,0.728,2.296,1.293,1.293
"49","2636","L_1378",225500,209500,"Parc-Cynog Wind Farm",5,0.7,3.6,"Approved","30/10/2011","Dyfed","Wales","Wales","05/05/1998",NA,"01/02/2001","Large",1998,"Before 2010",1,13.1,6.2,6.2,-4.52970758144588,51.756930173136,15.495,22.154,0.713,1.838,62.491,4.197,14.947,1.1,31.794,7.243,13.88,4.197,4.609,7.017,18.496,1.429,3.442,0.919,6.181,0.487,0.487,5.97742080688477,146,7,"W01000672",1629,43.7,47,1366,294,22,456,17.8,681,473,69,1998,"Carmarthenshire",7009,13,80,1,37,3,32,7,"NOC",41,1.25,46.25,3.75,40,8.75,1,15.495,22.154,0.713,1.838,30,4.197,14.947,1.1,30,7.243,13.88,4.197,4.609,7.017,18.496,1.429,3.442,0.919,6.181,0.487,0.487
"50","2638","L_0099",191300,200500,"Rhoscrowther Wind Cluster",0,0,2.2,"Refused/Abandoned","29/10/2001","Dyfed","Wales","Wales","30/11/1999",NA,NA,"Large",1999,"Before 2010",0,4.5,4.5,6.4,-5.01915392236342,51.6644212035229,48.837,48.736,5.597,0.325,56.699,2.452,2.095,0.669,65.953,0.267,6.914,2.452,5.251,4.697,49.811,1.176,1.22,1.176,1.842,1.508,1.508,1.19678127765656,57,7,"W01000574",1877,43.5,46,1577,440,28,528,20.3,791,562,71,1999,"Pembrokeshire",7016,13,60,3,13,2,3,39,"Ind",31,5,21.6666666666667,3.33333333333333,5,65,0,30,30,5.597,0.325,30,2.452,2.095,0.669,30,0.267,6.914,2.452,5.251,4.697,30,1.176,1.22,1.176,1.842,1.508,1.508
"51","2640","L_0100",192300,232800,"Jordanston Wind Farm",0,0,9.8,"Refused/Abandoned","04/07/2001","Dyfed","Wales","Wales","30/09/1997",NA,NA,"Large",1997,"Before 2010",0,35.4,2,2,-5.02408106868587,51.9547983749155,35.693,62.254,1.272,2.212,87.148,17.605,9.095,0.11,70.078,3.346,1.31,17.605,2.145,0.595,59.043,1.069,12.676,1.069,4.265,0.568,0.568,1.84012079238892,98,7,"W01000617",1487,42.1,45,1191,344,29,428,16.4,615,455,74,1997,"Pembrokeshire",7016,13,60,0,11,3,42,4,"Ind",31,0,18.3333333333333,5,70,6.66666666666667,0,30,30,1.272,2.212,30,17.605,9.095,0.11,30,3.346,1.31,17.605,2.145,0.595,30,1.069,12.676,1.069,4.265,0.568,0.568
"52","2641","L_0101",200700,232500,"Trenewydd Wind Farm",0,0,6.3,"Refused/Abandoned","14/04/2005","Dyfed","Wales","Wales","01/02/1999",NA,NA,"Large",1999,"Before 2010",0,80,33.3,33.3,-4.90183426794892,51.9551793440067,28.642,55.885,6.921,0.972,85.221,15.381,16.127,0.446,62.211,1.034,9.004,15.381,5.163,1.239,52.111,1.485,18.965,1.485,5.761,2.139,2.139,5.0566782951355,317,8,"W01000562",1696,46.4,50,1449,411,28,451,14.2,736,579,79,1999,"Pembrokeshire",7016,13,60,3,13,2,3,39,"Ind",31,5,21.6666666666667,3.33333333333333,5,65,0,28.642,30,6.921,0.972,30,15.381,16.127,0.446,30,1.034,9.004,15.381,5.163,1.239,30,1.485,18.965,1.485,5.761,2.139,2.139
"53","2642","L_0921",310000,203500,"Gelligaer 'A' Wind Farm",0,0,9.8,"Refused/Abandoned","26/06/2002","Mid Glamorgan","Wales","Wales",NA,NA,NA,"Large",2002,"Before 2010",0,15.2,8.5,8.5,-3.3043479417804,51.722972845555,25.322,35.843,2.706,2.05,56.973,3.251,7.445,0.46,21.124,7.74,13.746,3.252,3.576,0.624,28.625,7.211,28.625,2.751,2.503,1.36,1.36,3.53704500198364,463,7,"W01001289",1392,41.8,43,1173,168,14,438,9.8,619,472,76,2002,"Merthyr Tydfil",7012,13,33,0,15,0,14,4,"NOC",17,0,45.4545454545455,0,42.4242424242424,12.1212121212121,0,25.322,30,2.706,2.05,30,3.251,7.445,0.46,21.124,7.74,13.746,3.252,3.576,0.624,28.625,7.211,28.625,2.751,2.503,1.36,1.36
"54","2643","L_0103",200700,232500,"Cilciffeth 'A' Wind Farm",0,0,7.8,"Refused/Abandoned","14/04/2005","Dyfed","Wales","Wales","01/02/1999",NA,NA,"Large",1999,"Before 2010",0,3.5,1.8,1.8,-4.90183426794892,51.9551793440067,28.642,55.885,6.921,0.972,85.221,15.381,16.127,0.446,62.211,1.034,9.004,15.381,5.163,1.239,52.111,1.485,18.965,1.485,5.761,2.139,2.139,5.0566782951355,317,8,"W01000562",1696,46.4,50,1449,411,28,451,14.2,736,579,79,1999,"Pembrokeshire",7016,13,60,3,13,2,3,39,"Ind",31,5,21.6666666666667,3.33333333333333,5,65,0,28.642,30,6.921,0.972,30,15.381,16.127,0.446,30,1.034,9.004,15.381,5.163,1.239,30,1.485,18.965,1.485,5.761,2.139,2.139
"55","2645","L_0786",310000,203500,"Gelligaer 'B' Wind Farm",0,0,9.8,"Refused/Abandoned","26/06/2002","Mid Glamorgan","Wales","Wales",NA,NA,NA,"Large",2002,"Before 2010",0,4.6,4.6,4.6,-3.3043479417804,51.722972845555,25.322,35.843,2.706,2.05,56.973,3.251,7.445,0.46,21.124,7.74,13.746,3.252,3.576,0.624,28.625,7.211,28.625,2.751,2.503,1.36,1.36,3.53704500198364,463,7,"W01001289",1392,41.8,43,1173,168,14,438,9.8,619,472,76,2002,"Merthyr Tydfil",7012,13,33,0,15,0,14,4,"NOC",17,0,45.4545454545455,0,42.4242424242424,12.1212121212121,0,25.322,30,2.706,2.05,30,3.251,7.445,0.46,21.124,7.74,13.746,3.252,3.576,0.624,28.625,7.211,28.625,2.751,2.503,1.36,1.36
"56","2646","L_0105",201000,232500,"Cilciffeth 'B' Wind Farm",0,0,7.8,"Refused/Abandoned","14/04/2005","Dyfed","Wales","Wales","01/02/1999",NA,NA,"Large",1999,"Before 2010",0,4.1,4.1,6.5,-4.89747438757251,51.9552868072599,28.398,55.675,7.207,0.895,85.177,15.368,16.406,0.736,61.937,0.94,8.875,15.368,5.236,1.538,51.877,1.408,19.225,1.408,5.985,1.919,1.919,3.25120139122009,329,8,"W01000562",1696,46.4,50,1449,411,28,451,14.2,736,579,79,1999,"Pembrokeshire",7016,13,60,3,13,2,3,39,"Ind",31,5,21.6666666666667,3.33333333333333,5,65,0,28.398,30,7.207,0.895,30,15.368,16.406,0.736,30,0.94,8.875,15.368,5.236,1.538,30,1.408,19.225,1.408,5.985,1.919,1.919
"57","2648","L_0106",211000,87500,"Worthy Vale Manor",0,0,10.1,"Refused/Abandoned","16/02/2005","Cornwall","South West","England","08/11/1993",NA,NA,"Large",1993,"Before 2010",0,33.6,8.7,8.7,-4.67525065601521,50.6564346565253,3.439,0.497,18.093,0.427,0.497,0.744,17.154,0.003,81.975,36.562,21.78,0.757,2.492,19.192,82.915,0.521,36.683,0.521,2.74,2.74,2.81,1.30099046230316,258,8,"E01018969",2250,48.3,52,1942,531,27,615,21.3,1011,795,79,1993,"Cornwall",800,2,79,6,8,41,24,NA,"LD",40,7.59493670886076,10.126582278481,51.8987341772152,30.379746835443,0,0,3.439,0.497,18.093,0.427,0.497,0.744,17.154,0.003,30,30,21.78,0.757,2.492,19.192,30,0.521,30,0.521,2.74,2.74,2.81
"58","2649","L_0927",216000,85000,"Davidstow Wind Farm",0,0,7.8,"Refused/Abandoned","16/02/2005","Cornwall","South West","England",NA,NA,NA,"Large",2005,"Before 2010",0,10,8.5,8.5,-4.60334955191803,50.6355777236271,0.154,0.841,16.704,3.328,5.082,3.887,14.717,0.458,77.026,31.201,17.254,3.891,2.301,14.035,78.01,0.693,31.198,0.063,4.307,1.147,1.147,2.1180591583252,282,8,"E01018968",2515,46.4,50,2121,506,24,671,17.4,1002,810,81,2005,"Cornwall",800,2,82,9,5,48,20,NA,"LD",42,10.9756097560976,6.09756097560976,58.5365853658537,24.390243902439,0,0,0.154,0.841,16.704,3.328,5.082,3.887,14.717,0.458,30,30,17.254,3.891,2.301,14.035,30,0.693,30,0.063,4.307,1.147,1.147
"59","2650","L_0108",215700,90500,"Otterham Down Wind Farm",5,0,7.4,"Refused/Abandoned","16/02/2005","Cornwall","South West","England","20/05/2002",NA,NA,"Large",2002,"Before 2010",0,2.4,2.4,7.4,-4.6103268430398,50.6848917676242,4.709,0.093,15.585,1.312,1.847,0.304,20.117,0.151,77.32,32.75,21.918,0.312,0.001,15.335,78.21,3.406,35.112,0.805,7.419,0.851,0.851,1.47984611988068,244,8,"E01018968",2515,46.4,50,2121,506,24,671,17.4,1002,810,81,2002,"Cornwall",800,2,79,9,9,36,25,NA,"NOC",40,11.3924050632911,11.3924050632911,45.5696202531646,31.6455696202532,0,0,4.709,0.093,15.585,1.312,1.847,0.304,20.117,0.151,30,30,21.918,0.312,0.001,15.335,30,3.406,30,0.805,7.419,0.851,0.851
"60","2653","L_1196",284700,361300,"Moel Maelogen A",2,1.3,2.6,"Approved","03/03/2010","Gwynedd","Wales","Wales","20/08/1999",NA,"30/01/2003","Large",1999,"Before 2010",1,3,3,11.9,-3.72497571451188,53.1363418604512,23.489,25.828,2.757,1.014,150.816,8.425,10.206,1.101,50.331,3.508,8.802,8.425,4.044,4.574,20.074,4.864,10.726,1.514,16.285,2.697,2.697,0.65057909488678,418,8,"W01000189",1465,43.3,45,1254,391,31,470,22.6,644,437,68,1999,"Conwy",7001,13,59,5,19,15,13,7,"NOC",30,8.47457627118644,32.2033898305085,25.4237288135593,22.0338983050847,11.864406779661,1,23.489,25.828,2.757,1.014,30,8.425,10.206,1.101,30,3.508,8.802,8.425,4.044,4.574,20.074,4.864,10.726,1.514,16.285,2.697,2.697
"61","2654","L_0110",266200,137700,"The Old Racecourse",0,0,2.2,"Refused/Abandoned","14/03/2003","Devon","South West","England","01/08/2000",NA,NA,"Large",2000,"Before 2010",0,10.2,8,8,-3.91326214465425,51.1229132992552,15.477,8.1,0.182,3.986,8.1,10.21,15.477,0.291,45.483,2.929,17.884,10.21,8.109,8.447,52.325,5.349,52.328,3.565,9.408,0.831,0.831,2.75229573249817,318,8,"E01020088",2117,43.7,46,1712,499,29,563,24,819,608,74,2000,"North Devon",1104,1,44,5,0,26,13,NA,"LD",23,11.3636363636364,0,59.0909090909091,29.5454545454545,0,0,15.477,8.1,0.182,3.986,8.1,10.21,15.477,0.291,30,2.929,17.884,10.21,8.109,8.447,30,5.349,30,3.565,9.408,0.831,0.831
"62","2655","L_0111",252600,143600,"Hore Down Windfarm",0,0,2.2,"Refused/Abandoned","14/03/2003","Devon","South West","England","01/08/2000",NA,NA,"Large",2000,"Before 2010",0,48.9,48.9,68.1,-4.10987682090949,51.1725900901553,8.98,1.105,0.522,1.172,1.105,12.316,8.98,0.47,47.438,6.147,30.937,12.316,12.233,11.532,49.088,8.062,45.654,4.489,2.381,1.314,1.314,3.50458645820618,230,9,"E01020108",2308,44.2,47,1918,522,27,638,21,964,720,75,2000,"North Devon",1104,1,44,5,0,26,13,NA,"LD",23,11.3636363636364,0,59.0909090909091,29.5454545454545,0,0,8.98,1.105,0.522,1.172,1.105,12.316,8.98,0.47,30,6.147,30,12.316,12.233,11.532,30,8.062,30,4.489,2.381,1.314,1.314
"63","2659","L_1392",538800,421200,"Out Newton Wind Farm",7,1.3,9,"Approved","22/04/2009","Humberside","Yorkshire and Humber","England","04/11/1998",NA,"31/01/2002","Large",1998,"Before 2010",1,22.3,22.3,42.3,0.0994461346981336,53.6688536842746,5.76,23.706,5.732,1.805,3.402,7.892,33.699,0.567,35.213,74.885,6.713,7.892,15.622,14.47,3.403,3.557,3.403,0.519,6.484,0.625,0.625,0.411097705364227,23,7,"E01013087",1365,44.2,47,1127,215,19,401,12.7,572,420,73,1998,"East Riding Of Yorkshire",2021,11,67,19,22,20,6,NA,"NOC",34,28.3582089552239,32.8358208955224,29.8507462686567,8.95522388059701,0,1,5.76,23.706,5.732,1.805,3.402,7.892,30,0.567,30,30,6.713,7.892,15.622,14.47,3.403,3.557,3.403,0.519,6.484,0.625,0.625
"64","2662","L_0113",534500,424000,"Eastfield Farm Wind Farm",0,0,11.4,"Refused/Abandoned","05/08/2005","Humberside","Yorkshire and Humber","England","08/09/1998",NA,NA,"Large",1998,"Before 2010",0,28,24.9,24.9,0.0356185535935315,53.6951273996475,1.301,23.04,0.688,2.641,8.322,3.469,28.922,0.858,32.15,70.219,11.418,3.469,15.231,14.771,4.559,4.833,4.559,3.622,2.54,0.839,0.839,0.290249705314636,9,7,"E01013079",1516,47.7,51,1321,264,20,427,15.9,686,573,84,1998,"East Riding Of Yorkshire",2021,11,67,19,22,20,6,NA,"NOC",34,28.3582089552239,32.8358208955224,29.8507462686567,8.95522388059701,0,0,1.301,23.04,0.688,2.641,8.322,3.469,28.922,0.858,30,30,11.418,3.469,15.231,14.771,4.559,4.833,4.559,3.622,2.54,0.839,0.839
"65","2663","L_0114",393500,416500,"Great Hill Wind Farm",0,0,10.1,"Refused/Abandoned","08/12/2004","Greater Manchester","North West","England","02/06/1999",NA,NA,"Large",1999,"Before 2010",0,80,44.5,44.5,-2.09979889309207,53.6449668541931,17.559,23.86,0.294,0.509,127.048,1.367,24.292,0.119,2.721,10.6,30.763,1.37,0.168,0.347,37.074,0.417,1.852,0.417,0,0,1.694,0.65057909488678,150,5,"E01005522",1344,39.9,39,1110,217,20,497,13.1,658,400,61,1999,"Rochdale",4805,5,60,6,35,19,0,NA,"Lab",31,10,58.3333333333333,31.6666666666667,0,0,0,17.559,23.86,0.294,0.509,30,1.367,24.292,0.119,2.721,10.6,30,1.37,0.168,0.347,30,0.417,1.852,0.417,0,0,1.694
"66","2664","L_0115",389200,422200,"Hogshead Wind Farm",0,0,7.1,"Refused/Abandoned","08/10/2013","Lancashire","North West","England","01/06/1999",NA,NA,"Large",1999,"Before 2010",0,12.1,12.1,27.7,-2.1650441684962,53.6961270546122,23.264,16.86,0.785,5.415,125.079,0.656,25.648,0.759,9.861,17.681,37.829,0.663,4.032,3.871,40.283,4.377,4.377,2.498,0.573,0.573,2.1,1.56332588195801,436,8,"E01025359",1634,42.8,45,1381,354,26,524,18.9,708,575,81,1999,"Rossendale",2311,1,36,15,21,0,0,NA,"Lab",19,41.6666666666667,58.3333333333333,0,0,0,0,23.264,16.86,0.785,5.415,30,0.656,25.648,0.759,9.861,17.681,30,0.663,4.032,3.871,30,4.377,4.377,2.498,0.573,0.573,2.1
